,Pair_id,Text1,Text2,Class
1344,"(25, 62)","If LO < = T < = UO, then this process shall output the temperature status.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1345,"(25, 63)","If LO < = T < = UO, then this process shall output the temperature status.","If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1346,"(25, 64)","If LO < = T < = UO, then this process shall output the temperature status.","If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1347,"(25, 65)","If LO < = T < = UO, then this process shall output the temperature status.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1348,"(25, 66)","If LO < = T < = UO, then this process shall output the temperature status.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1349,"(25, 67)","If LO < = T < = UO, then this process shall output the temperature status.","After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1350,"(26, 27)","If LO < = T <  UO, then this process shall output the temperature status.","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
1351,"(26, 28)","If LO < = T <  UO, then this process shall output the temperature status.",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
1352,"(26, 29)","If LO < = T <  UO, then this process shall output the temperature status.","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1353,"(26, 30)","If LO < = T <  UO, then this process shall output the temperature status.","When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1354,"(26, 31)","If LO < = T <  UO, then this process shall output the temperature status.","If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1355,"(26, 32)","If LO < = T <  UO, then this process shall output the temperature status.","If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1356,"(26, 33)","If LO < = T <  UO, then this process shall output the temperature status.","If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1357,"(26, 34)","If LO < = T <  UO, then this process shall output the temperature status.","When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1358,"(26, 35)","If LO < = T <  UO, then this process shall output the temperature status.","If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1359,"(26, 36)","If LO < = T <  UO, then this process shall output the temperature status.","If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1360,"(26, 37)","If LO < = T <  UO, then this process shall output the temperature status.","If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1361,"(26, 38)","If LO < = T <  UO, then this process shall output the temperature status.",Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1362,"(26, 39)","If LO < = T <  UO, then this process shall output the temperature status.","This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1363,"(26, 40)","If LO < = T <  UO, then this process shall output the temperature status.","This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1364,"(26, 41)","If LO < = T <  UO, then this process shall output the temperature status.","Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1365,"(26, 42)","If LO < = T <  UO, then this process shall output the temperature status.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1366,"(26, 43)","If LO < = T <  UO, then this process shall output the temperature status.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1367,"(26, 44)","If LO < = T <  UO, then this process shall output the temperature status.","In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1368,"(26, 45)","If LO < = T <  UO, then this process shall output the temperature status.","When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1369,"(26, 46)","If LO < = T <  UO, then this process shall output the temperature status.","When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1370,"(26, 47)","If LO < = T <  UO, then this process shall output the temperature status.",Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1371,"(26, 48)","If LO < = T <  UO, then this process shall output the temperature status.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1372,"(26, 49)","If LO < = T <  UO, then this process shall output the temperature status.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1373,"(26, 50)","If LO < = T <  UO, then this process shall output the temperature status.","If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1374,"(26, 51)","If LO < = T <  UO, then this process shall output the temperature status.",The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1375,"(26, 52)","If LO < = T <  UO, then this process shall output the temperature status.","If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1376,"(26, 53)","If LO < = T <  UO, then this process shall output the temperature status.","Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1377,"(26, 54)","If LO < = T <  UO, then this process shall output the temperature status.","If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1378,"(26, 55)","If LO < = T <  UO, then this process shall output the temperature status.","When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1379,"(26, 56)","If LO < = T <  UO, then this process shall output the temperature status.",The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1380,"(26, 57)","If LO < = T <  UO, then this process shall output the temperature status.",The THEMAS system should record each event by a description for that event.,Neutral
1381,"(26, 58)","If LO < = T <  UO, then this process shall output the temperature status.",The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1382,"(26, 59)","If LO < = T <  UO, then this process shall output the temperature status.",The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1383,"(26, 60)","If LO < = T <  UO, then this process shall output the temperature status.",The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1384,"(26, 61)","If LO < = T <  UO, then this process shall output the temperature status.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1385,"(26, 62)","If LO < = T <  UO, then this process shall output the temperature status.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1386,"(26, 63)","If LO < = T <  UO, then this process shall output the temperature status.","If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1387,"(26, 64)","If LO < = T <  UO, then this process shall output the temperature status.","If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1388,"(26, 65)","If LO < = T <  UO, then this process shall output the temperature status.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1389,"(26, 66)","If LO < = T <  UO, then this process shall output the temperature status.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1390,"(26, 67)","If LO < = T <  UO, then this process shall output the temperature status.","After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1391,"(27, 28)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
1392,"(27, 29)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1393,"(27, 30)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1394,"(27, 31)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1395,"(27, 32)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1396,"(27, 33)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1397,"(27, 34)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1398,"(27, 35)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1399,"(27, 36)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1400,"(27, 37)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1401,"(27, 38)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1402,"(27, 39)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1403,"(27, 40)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1404,"(27, 41)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1405,"(27, 42)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1406,"(27, 43)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1407,"(27, 44)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1408,"(27, 45)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1409,"(27, 46)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1410,"(27, 47)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1411,"(27, 48)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1412,"(27, 49)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1413,"(27, 50)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1414,"(27, 51)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1415,"(27, 52)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1416,"(27, 53)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1417,"(27, 54)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1418,"(27, 55)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1419,"(27, 56)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1420,"(27, 57)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The THEMAS system should record each event by a description for that event.,Neutral
1421,"(27, 58)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1422,"(27, 59)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1423,"(27, 60)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1424,"(27, 61)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1425,"(27, 62)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1426,"(27, 63)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1427,"(27, 64)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1428,"(27, 65)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1429,"(27, 66)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1430,"(27, 67)","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.","After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1431,"(28, 29)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
1432,"(28, 30)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
1433,"(28, 31)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1434,"(28, 32)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1435,"(28, 33)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1436,"(28, 34)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1437,"(28, 35)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1438,"(28, 36)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1439,"(28, 37)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1440,"(28, 38)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1441,"(28, 39)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1442,"(28, 40)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1443,"(28, 41)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1444,"(28, 42)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1445,"(28, 43)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1446,"(28, 44)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
1447,"(28, 45)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
1448,"(28, 46)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
1449,"(28, 47)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
1450,"(28, 48)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
1451,"(28, 49)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
1452,"(28, 50)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
1453,"(28, 51)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
1454,"(28, 52)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
1455,"(28, 53)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
1456,"(28, 54)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
1457,"(28, 55)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
1458,"(28, 56)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
1459,"(28, 57)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The THEMAS system should record each event by a description for that event.,Neutral
1460,"(28, 58)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
1461,"(28, 59)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
1462,"(28, 60)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
1463,"(28, 61)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
1464,"(28, 62)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
1465,"(28, 63)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1466,"(28, 64)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
1467,"(28, 65)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
1468,"(28, 66)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
1469,"(28, 67)",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
1470,"(29, 30)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Conflict
1471,"(29, 31)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
1472,"(29, 32)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
1473,"(29, 33)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
1474,"(29, 34)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
1475,"(29, 35)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
1476,"(29, 36)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1477,"(29, 37)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
1478,"(29, 38)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
1479,"(29, 39)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
1480,"(29, 40)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
1481,"(29, 41)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
1482,"(29, 42)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
1483,"(29, 43)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
1484,"(29, 44)","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.","In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
